model,task,dataset,language,metric,value
angle$mixed-bread,Classification,MassiveIntentClassification,ta,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,ta,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,te,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,te,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,th,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,th,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,tl,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,tl,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,tr,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,tr,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,ur,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,ur,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,vi,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,vi,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,zh-CN,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,zh-CN,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,zh-TW,accuracy,
angle$mixed-bread,Classification,MassiveIntentClassification,zh-TW,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,af,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,af,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,am,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,am,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ar,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ar,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,az,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,az,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,bn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,bn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,cy,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,cy,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,da,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,da,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,de,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,de,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,el,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,el,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,en,accuracy,0.7702757229320781
angle$mixed-bread,Classification,MassiveScenarioClassification,es,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,es,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fa,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fa,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fi,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fi,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fr,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,fr,accuracy,
